uuid,Wave,Section,Row,Age,Gender,Tenure,Ovr_Sat,Team_Sat,Comm_Sat,Comm_Freq,Benefit_Sat,Benefit_Aware
12a6ef6d,1,398,Y,45-54,Male,21+ seasons,8,7,6,Just right,990,Unaware
3b9aed2d,1,119,BB,45-54,Male,6-10 season,8,3,5,Just right,5,Aware and have NOT used/received
f241b3fa,1,397,II,45-54,Male,1 season,4,1 - Not at all satisfied,5,Too Many,7,Aware and have NOT used/received
93481068,1,538,KK,65+,Male,21+ seasons,10 - Extremely satisfied,10 - Extremely satisfied,10 - Extremely satisfied,Just right,10 - Extremely satisfied,Aware and have NOT used/received
1ecb8e41,1,108,OO,65+,Male,2-5 season,7,8,9,Just right,6,Aware and have NOT used/received
9ccaf3e1,1,319,II,55-64,Male,2-5 season,4,7,6,Too few,990,Aware and have NOT used/received
0ad31eee,1,43,X,45-54,Male,21+ seasons,5,7,6,Just right,7,Aware and have NOT used/received
d3fefaae,1,420,V,55-64,Male,6-10 season,8,7,2,Too Many,8,Aware and have NOT used/received
51719045,1,145,Y,35-44,Male,6-10 season,9,7,9,Just right,990,Unaware
e2f36c74,1,504,BB,45-54,Female,16-20 season,5,3,1 - Not at all satisfied,Too Few,10 - Extremely satisfied,Aware and have used/received
17ce0aa5,1,544,HH,55-64,Male,6-10 season,10 - Extremely satisfied,10 - Extremely satisfied,10 - Extremely satisfied,Too few,990,Aware and have NOT used/received
92804505,1,427,HH,55-64,Male,21+ seasons,8,6,5,Just right,990,Unaware
7e587cfb,1,474,K,65+,Male,11-20 season,8,7,8,Just right,7,Aware and have NOT used/received
394fea35,1,287,U,65+,Female,6-10 season,2,9,5,Just Right,990,Aware and have NOT used/received
4f609f88,1,182,S,45-54,Female,11-15 season,10 - Extremely satisfied,6,2,Too Many,990,Unaware
27122924,1,432,F,45-54,Female,6-10 season,8,10 - Extremely satisfied,9,Too Few,10 - Extremely satisfied,Aware and have NOT used/received
69c5c978,1,356,C,65+,Female,11-15 season,7,8,5,Too Few,6,Aware and have used/received
7631a007,1,101,G,65+,Female,21+ seasons,10 - Extremely satisfied,5,10 - Extremely satisfied,Just right,990,Unaware
d65f7ada,1,440,P,35-44,Male,11-20 season,8,6,7,Just right,990,Aware and have NOT used/received
13bd4cda,1,497,O,45-54,Male,6-10 season,10 - Extremely satisfied,9,9,Too Few,990,Unaware
9c34004f,1,436,S,55-64,Female,21+ seasons,10 - Extremely satisfied,8,9,Just right,990,Unaware
9a6c4ed5,1,169,NN,55-64,Male,6-10 season,1 - Not at all satisfied,6,5,Just right,990,Unaware
a193f2be,1,485,H,35-44,Female,6-10 season,7,1 - Not at all satisfied,9,Too Many,8,Aware and have NOT used/received
9b5eb5d6,1,483,D,45-54,Female,21+ seasons,8,10 - Extremely satisfied,10 - Extremely satisfied,Just right,990,Aware and have NOT used/received
ace1da30,1,30,P,25-34,Female,6-10 season,8,1 - Not at all satisfied,5,Just Right,990,Unaware
bac915c8,1,85,D,65+,Male,21+ seasons,9,8,9,Just right,990,Unaware
e16eeeba,1,207,N,45-54,Male,21+ seasons,4,7,6,Just right,990,Unaware
23d09b3f,1,161,EE,45-54,Male,11-20 season,7,5,2,Too few,990,Aware and have NOT used/received
561d6ca3,1,26,J,35-44,Male,6-10 season,7,5,2,Too Many,990,Unaware
5ac1b5b3,1,124,LL,55-64,Female,16-20 season,10 - Extremely satisfied,1 - Not at all satisfied,3,Just Right,990,Unaware
b43c80eb,1,466,I,65+,Female,21+ seasons,10 - Extremely satisfied,6,2,Too Few,990,Unaware
14328a27,1,189,Q,55-64,Female,2-5 season,9,6,8,Just right,3,Aware and have NOT used/received
22984387,1,22,J,65+,Male,21+ seasons,3,7,2,Too many,10 - Extremely satisfied,Aware and have NOT used/received
f3ddc45e,1,488,MM,45-54,Male,2-5 season,5,2,4,Too few,7,Aware and have NOT used/received
2eeaf1e1,1,86,P,55-64,Male,6-10 season,9,8,2,Too Few,6,Aware and have NOT used/received
972bb5f9,1,156,X,45-54,Female,11-15 season,10 - Extremely satisfied,6,7,Too Many,990,Unaware
fe4f86be,1,400,I,45-54,Male,2-5 season,7,5,5,Too Few,6,Aware and have NOT used/received
205f09c2,1,48,W,55-64,Male,21+ seasons,6,7,5,Too few,10 - Extremely satisfied,Aware and have used/received
75e70eed,1,334,X,65+,Male,21+ seasons,5,1 - Not at all satisfied,990,Just right,1 - Not at all satisfied,Aware and have NOT used/received
206b9a27,1,125,O,65+,Male,21+ seasons,7,8,5,Too few,990,Unaware
7d680c18,1,471,A,45-54,Female,21+ seasons,5,6,5,Just right,10 - Extremely satisfied,Aware and have NOT used/received
3a190557,1,549,E,45-54,Male,11-15 season,9,5,9,Just Right,6,Aware and have NOT used/received
4dea174e,1,16,I,45-54,Female,6-10 season,4,3,5,Too Many,2,Aware and have NOT used/received
be20abe6,1,516,BB,45-54,Male,2-5 season,5,1 - Not at all satisfied,7,Just right,990,Unaware
f7f936d3,1,473,II,45-54,Female,1 season,7,10 - Extremely satisfied,4,Just Right,10 - Extremely satisfied,Aware and have used/received
10c21cdf,1,451,J,65+,Male,21+ seasons,1 - Not at all satisfied,5,3,Too few,7,Aware and have used/received
0d451a97,1,26,K,35-44,Male,2-5 season,8,5,8,Too few,990,Aware and have NOT used/received
c9748970,1,462,C,45-54,Male,2-5 season,10 - Extremely satisfied,8,10 - Extremely satisfied,Just right,8,Aware and have used/received
0dd3c7db,1,175,DD,65+,Male,21+ seasons,8,990,7,Just right,990,Unaware
a9f0a103,1,458,AA,45-54,Female,2-5 season,10 - Extremely satisfied,9,10 - Extremely satisfied,Just right,8,Aware and have used/received
5523c679,1,98,E,45-54,Male,11-15 season,7,1 - Not at all satisfied,3,Too Few,990,Unaware
06aeae2f,1,442,AA,45-54,Male,6-10 season,8,7,8,Too Many,990,Unaware
1d013702,1,371,F,35-44,Male,11-15 season,8,9,8,Too Few,7,Aware and have NOT used/received
28fa00c3,1,500,Q,65+,Male,11-20 season,10 - Extremely satisfied,990,990,Too few,8,Aware and have NOT used/received
fc01a77b,1,485,NN,35-44,Female,11-15 season,1 - Not at all satisfied,5,9,Too Many,990,Unaware
33dbfce4,1,83,A,55-64,Male,11-20 season,5,3,7,Just right,5,Aware and have NOT used/received
e62bcacc,1,532,F,65+,Male,11-20 season,2,5,7,Just right,10 - Extremely satisfied,Aware and have used/received
ced296a2,1,290,NN,55-64,Female,6-10 season,10 - Extremely satisfied,8,10 - Extremely satisfied,Just right,990,Unaware
cf821e6d,1,456,GG,55-64,Female,21+ seasons,8,9,10 - Extremely satisfied,Just right,7,Aware and have NOT used/received
136f4f0a,1,411,EE,45-54,Female,2-5 season,8,7,10 - Extremely satisfied,Too Few,7,Aware and have NOT used/received
cf89c820,1,138,C,35-44,Female,2-5 season,10 - Extremely satisfied,1 - Not at all satisfied,10 - Extremely satisfied,Too Many,8,Aware and have NOT used/received
af637981,1,278,M,45-54,Male,6-10 season,10 - Extremely satisfied,9,5,Just Right,990,Unaware
19de8522,1,279,Q,65+,Male,11-20 season,6,5,3,Too few,990,Unaware
10253a45,1,335,C,65+,Male,21+ seasons,5,2,990,Too Many,6,Aware and have NOT used/received
e046be67,1,55,C,65+,Female,21+ seasons,6,6,990,Too few,990,Unaware
577db2a1,1,543,S,55-64,Male,11-15 season,8,4,990,Too Many,990,Unaware
c2d0bf66,1,346,B,55-64,Male,21+ seasons,10 - Extremely satisfied,7,10 - Extremely satisfied,Just right,9,Aware and have NOT used/received
ff6a72c7,1,400,CC,45-54,Male,1 season,10 - Extremely satisfied,4,2,Too Few,990,Unaware
4d4e6540,1,139,HH,45-54,Male,21+ seasons,8,8,8,Too few,990,Unaware
10673830,1,397,U,65+,Male,21+ seasons,8,6,10 - Extremely satisfied,Just right,10 - Extremely satisfied,Aware and have used/received
2720ffa5,1,480,A,65+,Female,21+ seasons,9,8,990,Just right,990,Unaware
01a67b9d,1,531,E,55-64,Female,16-20 season,5,1 - Not at all satisfied,7,Too Few,9,Aware and have used/received
lh12u8fa,1,300,T,25-34,Male,6-10 season,2,2,1,Too Many,1 - Not at all satisfied,Aware and have used/received
77539420,1,131,U,45-54,Male,6-10 season,8,8,8,Just right,990,Unaware
a6d8d25e,1,145,O,65+,Male,11-15 season,8,5,3,Just Right,990,Unaware
cf62a718,1,523,FF,55-64,Female,6-10 season,8,6,8,Too Many,990,Unaware
99d3729c,1,496,Z,45-54,Female,2-5 season,10 - Extremely satisfied,1 - Not at all satisfied,10 - Extremely satisfied,Just Right,990,Unaware
7d8f9a57,1,306,J,55-64,Male,11-15 season,10 - Extremely satisfied,4,7,Too Many,990,Aware and have NOT used/received
3d67b00a,1,158,GG,35-44,Male,16-20 season,6,10 - Extremely satisfied,9,Just Right,990,Unaware
53d52e49,1,300,B,35-44,Male,6-10 season,7,9,10 - Extremely satisfied,Just right,990,Unaware
93f5230a,1,345,Y,55-64,Male,11-15 season,5,5,7,Too Many,7,Aware and have NOT used/received
3efdcbb0,1,485,K,55-64,Female,2-5 season,8,5,9,Too Many,990,Unaware
210d5dcc,1,545,F,45-54,Male,11-20 season,9,8,9,Too few,990,Unaware
2651da62,1,23,Y,55-64,Female,16-20 season,8,7,7,Too Many,990,Unaware
2d3a380a,1,226,MM,45-54,Male,21+ seasons,6,3,8,Just right,990,Unaware
662da1eb,1,94,T,65+,Male,21+ seasons,8,8,8,Too few,990,Unaware
634546fa,1,504,Y,65+,Female,21+ seasons,7,4,7,Just right,6,Aware and have used/received
b3320870,1,489,CC,45-54,Male,6-10 season,9,7,9,Just right,9,Aware and have used/received
957f07a4,1,352,C,65+,Female,11-20 season,8,8,8,Too few,7,Aware and have NOT used/received
8e9fbe5b,1,27,K,35-44,Female,6-10 season,5,2,3,Just Right,990,Unaware
4e36d1ac,1,505,S,45-54,Female,6-10 season,6,10 - Extremely satisfied,4,Too Many,5,Aware and have NOT used/received
634fe3a9,1,385,EE,65+,Male,2-5 season,7,7,7,Just right,990,Unaware
bc85d915,1,38,B,55-64,Female,11-15 season,3,9,7,Too Few,990,Unaware
f68c1c70,1,97,I,35-44,Male,2-5 season,6,4,990,Too few,5,Aware and have used/received
3d755fb1,1,35,I,65+,Male,21+ seasons,6,10 - Extremely satisfied,6,Just right,990,Unaware
092867fe,1,395,Q,65+,Male,21+ seasons,10 - Extremely satisfied,6,990,Just right,990,Unaware
9f09e604,1,61,G,65+,Male,11-20 season,10 - Extremely satisfied,9,9,Just right,10 - Extremely satisfied,Aware and have used/received
asd89551,1,519,F,65+,Male,2-5 season,1 - Not at all satisfied,9,2,Too Many,990,Unaware
d92f7c7f,1,273,V,55-64,Male,21+ seasons,7,6,9,Just right,990,Unaware
f2978007,1,197,L,65+,Female,21+ seasons,8,9,10 - Extremely satisfied,Just right,990,Unaware
81ca6849,1,97,G,45-54,Male,2-5 season,4,1 - Not at all satisfied,2,Too few,990,Unaware
0a907a3e,1,87,U,65+,Male,21+ seasons,4,5,7,Too Many,990,Unaware
3fc6c90d,1,447,C,45-54,Male,16-20 season,8,8,4,Just Right,990,Unaware
8efad6c5,1,469,F,65+,Male,21+ seasons,3,7,990,Just right,7,Aware and have NOT used/received
9c24646e,1,399,Y,55-64,Female,21+ seasons,5,1 - Not at all satisfied,5,Just right,7,Aware and have NOT used/received
a117dea1,1,139,X,55-64,Female,21+ seasons,7,8,7,Just right,2,Aware and have NOT used/received
68d1ef06,1,408,K,45-54,Male,11-20 season,10 - Extremely satisfied,6,9,Just right,1 - Not at all satisfied,Aware and have NOT used/received
1fad6ba5,1,485,B,45-54,Male,11-20 season,10 - Extremely satisfied,990,5,Just right,990,Unaware
5e2450f2,1,43,I,65+,Female,6-10 season,9,4,3,Just Right,990,Unaware
71fd21da,1,67,P,55-64,Male,21+ seasons,3,5,4,Too few,990,Unaware
c921ca1d,1,527,O,65+,Female,21+ seasons,7,6,5,Too few,990,Aware and have NOT used/received
ed738d61,1,493,DD,45-54,Male,6-10 season,8,5,6,Just right,4,Aware and have NOT used/received
e7a67337,1,540,B,45-54,Male,2-5 season,3,8,9,Just right,10 - Extremely satisfied,Aware and have used/received
9fb76790,1,84,V,35-44,Male,2-5 season,8,8,8,Just right,990,Aware and have NOT used/received
dd9f753a,1,274,MM,65+,Female,11-20 season,9,9,9,Just right,7,Aware and have used/received
d0eb4e62,1,290,Q,65+,Male,21+ seasons,8,6,7,Just right,990,Aware and have NOT used/received
b5eeed9e,1,329,G,45-54,Male,11-20 season,4,9,10 - Extremely satisfied,Just right,7,Aware and have NOT used/received
af7bd235,1,529,NN,45-54,Male,6-10 season,9,7,9,Just right,990,Unaware
9ce5e4e0,1,240,D,55-64,Female,6-10 season,5,1 - Not at all satisfied,990,Just right,990,Unaware
087d7584,1,543,AA,45-54,Male,11-15 season,7,1 - Not at all satisfied,3,Too Many,5,Aware and have NOT used/received
5357b444,1,138,D,45-54,Female,16-20 season,7,8,1 - Not at all satisfied,Too Many,990,Aware and have NOT used/received
f2d51090,1,405,AA,45-54,Female,11-15 season,9,10 - Extremely satisfied,9,Too Few,5,Aware and have NOT used/received
4e502cf5,1,124,S,45-54,Male,16-20 season,9,9,2,Too Many,990,Unaware
04de43d6,1,250,A,45-54,Male,21+ seasons,6,9,7,Just right,990,Aware and have NOT used/received
2d4253e9,1,524,W,35-44,Female,6-10 season,6,3,5,Too Many,990,Unaware
e31acacb,1,390,HH,35-44,Female,11-15 season,3,10 - Extremely satisfied,3,Too Few,6,Aware and have used/received
6a509809,1,240,K,45-54,Male,21+ seasons,2,9,3,Too few,990,Unaware
37a3fb64,1,428,G,25-34,Male,16-20 season,9,1 - Not at all satisfied,3,Too Few,990,Unaware
6fa6a18d,1,367,Q,55-64,Male,11-20 season,9,8,8,Just right,10 - Extremely satisfied,Aware and have NOT used/received
d95a5f2f,1,147,BB,55-64,Female,2-5 season,10 - Extremely satisfied,5,7,Too Many,990,Aware and have NOT used/received
938f9c8e,1,170,U,35-44,Female,11-20 season,7,7,8,Just right,990,Unaware
3a16ca01,1,222,E,45-54,Male,2-5 season,10 - Extremely satisfied,7,9,Just right,990,Unaware
6e6a84e8,1,421,AA,55-64,Male,21+ seasons,8,4,9,Just right,990,Unaware
d382f055,1,205,L,65+,Male,2-5 season,4,4,990,Too Many,990,Unaware
fad70e84,1,510,HH,65+,Female,21+ seasons,6,6,990,Just right,990,Unaware
alsk091a,1,33,B,35-44,Male,2-5 season,1 - Not at all satisfied,1 - Not at all satisfied,1,Too Many,1 - Not at all satisfied,Aware and have used/received
