uuid,Wave,Section,Row,Age,Gender,Tenure,Ovr_Sat,Team_Sat,Comm_Sat,Comm_Freq,Benefit_Sat,Benefit_Aware
e18b6ce0,2,230,U,55-64,Female,6-10 season,1 - Not at all satisfied,6,5,Just Right,990,Aware and have NOT used/received
cc5eea09,2,243,Z,55-64,Female,2-5 season,1 - Not at all satisfied,1 - Not at all satisfied,4,Too Few,990,Unaware
44d0e039,2,107,BB,35-44,Male,11-15 season,6,10 - Extremely satisfied,5,Too Few,990,Unaware
0cf62207,2,512,GG,55-64,Male,11-20 season,10 - Extremely satisfied,3,10 - Extremely satisfied,Just right,990,Aware and have NOT used/received
7dba8955,2,283,U,45-54,Male,2-5 season,3,4,8,Too few,8,Aware and have used/received
2961313b,2,116,B,65+,Male,6-10 season,8,5,7,Too Few,990,Unaware
03a4b35d,2,50,L,45-54,Male,6-10 season,5,1 - Not at all satisfied,10 - Extremely satisfied,Too Many,990,Unaware
b744a7d8,2,513,Q,45-54,Female,11-15 season,1 - Not at all satisfied,3,9,Too Many,4,Aware and have NOT used/received
3cc5bb71,2,259,JJ,65+,Male,21+ seasons,10 - Extremely satisfied,990,4,Too few,10 - Extremely satisfied,Aware and have used/received
40b13e3c,2,88,Z,45-54,Male,6-10 season,5,5,3,Just right,990,Aware and have NOT used/received
a06cba74,2,238,B,45-54,Female,11-15 season,8,4,9,Too Few,990,Unaware
9fbfa68b,2,401,MM,65+,Female,21+ seasons,5,6,7,Just right,990,Unaware
c48ebe86,2,338,JJ,35-44,Female,2-5 season,9,5,4,Just Right,7,Aware and have NOT used/received
7f9b9c44,2,427,D,65+,Male,21+ seasons,4,6,8,Too few,990,Unaware
1349ac5f,2,107,GG,45-54,Male,1 season,10 - Extremely satisfied,8,10 - Extremely satisfied,Just right,990,Unaware
110fa5d7,2,302,A,65+,Male,21+ seasons,8,3,10 - Extremely satisfied,Just right,990,Unaware
7656d58d,2,484,JJ,45-54,Female,11-15 season,9,10 - Extremely satisfied,4,Too Few,990,Unaware
a968ac32,2,440,V,55-64,Female,6-10 season,6,3,990,Too Many,8,Aware and have used/received
796ef61a,2,68,J,65+,Male,2-5 season,7,5,2,Too Few,8,Aware and have used/received
21b416a9,2,309,F,65+,Female,21+ seasons,3,990,2,Too few,7,Aware and have NOT used/received
db468609,2,94,V,35-44,Male,2-5 season,6,10 - Extremely satisfied,3,Just Right,990,Unaware
65271235,2,418,DD,65+,Female,6-10 season,8,8,6,Just Right,990,Aware and have NOT used/received
bfd4b883,2,291,F,45-54,Male,21+ seasons,7,6,3,Too Few,990,Unaware
9b5ac91e,2,518,KK,55-64,Male,1 season,8,3,8,Too Few,990,Unaware
4c4f9cdd,2,28,Q,45-54,Female,11-15 season,8,2,8,Too Many,990,Unaware
680c8e47,2,63,O,45-54,Male,2-5 season,5,7,2,Just Right,990,Aware and have NOT used/received
6a7b5f5f,2,522,NN,55-64,Male,21+ seasons,9,5,8,Just right,6,Aware and have NOT used/received
b497a168,2,146,R,35-44,Female,16-20 season,8,4,4,Too Many,990,Unaware
bcfae6da,2,204,EE,45-54,Male,21+ seasons,1 - Not at all satisfied,4,990,Too many,990,Unaware
e8e1716d,2,356,Z,35-44,Male,1 season,8,7,7,Just right,990,Aware and have NOT used/received
8aefd274,2,362,W,45-54,Male,6-10 season,7,7,7,Too Few,990,Unaware
d681e00e,2,231,P,45-54,Male,2-5 season,8,8,8,Just right,990,Unaware
0a8ba780,2,451,CC,35-44,Female,11-20 season,8,5,9,Just right,990,Unaware
0ca80020,2,373,S,45-54,Male,1 season,7,3,4,Too Many,8,Aware and have NOT used/received
b592d596,2,213,Q,55-64,Male,2-5 season,3,4,7,Just right,9,Aware and have NOT used/received
c1981c53,2,175,FF,55-64,Male,11-20 season,10 - Extremely satisfied,8,10 - Extremely satisfied,Just right,990,Unaware
4e05c7cf,2,253,FF,65+,Male,21+ seasons,10 - Extremely satisfied,1 - Not at all satisfied,9,Just right,6,Aware and have NOT used/received
9566efb3,2,340,R,45-54,Male,6-10 season,6,6,7,Just right,990,Unaware
a541a65b,2,194,GG,65+,Male,21+ seasons,8,6,5,Too few,5,Aware and have NOT used/received
db632c48,2,490,NN,45-54,Male,1 season,8,6,9,Just right,990,Aware and have NOT used/received
95b68c1e,2,466,Z,65+,Male,11-20 season,7,8,8,Too few,990,Unaware
39258aa4,2,143,H,65+,Male,21+ seasons,3,5,7,Just right,5,Aware and have NOT used/received
ca612c9b,2,366,DD,45-54,Female,2-5 season,7,6,3,Just Right,990,Unaware
cddba610,2,528,GG,45-54,Male,2-5 season,6,1 - Not at all satisfied,990,Too few,990,Unaware
49277a8a,2,321,AA,55-64,Male,2-5 season,10 - Extremely satisfied,8,990,Just right,990,Aware and have NOT used/received
6a2774bf,2,513,T,45-54,Male,21+ seasons,9,1 - Not at all satisfied,3,Too Few,9,Aware and have NOT used/received
5cf84fc8,2,413,C,25-34,Female,16-20 season,6,5,8,Too Many,10 - Extremely satisfied,Aware and have NOT used/received
b1da13df,2,431,CC,55-64,Prefer not to answer,2-5 season,1 - Not at all satisfied,4,990,Too few,5,Aware and have NOT used/received
0af80b81,2,521,C,45-54,Male,21+ seasons,7,5,6,Just right,990,Aware and have NOT used/received
e3719a7e,2,82,N,45-54,Male,6-10 season,7,3,9,Just Right,990,Aware and have NOT used/received
f4733fc4,2,385,C,55-64,Male,21+ seasons,8,6,9,Just right,10 - Extremely satisfied,Aware and have NOT used/received
e8bc014a,2,170,OO,45-54,Male,2-5 season,7,3,8,Just right,5,Aware and have NOT used/received
2d39d167,2,383,L,55-64,Male,21+ seasons,10 - Extremely satisfied,8,9,Just right,990,Unaware
992cd329,2,492,C,65+,Male,21+ seasons,3,2,2,Too few,990,Unaware
3cbec72e,2,373,A,45-54,Female,1 season,9,7,9,Just right,7,Aware and have NOT used/received
6570be1f,2,261,K,Prefer not to answer,Prefer not to answer,11-20 season,8,2,5,Just right,6,Aware and have NOT used/received
58423d5e,2,110,C,35-44,Male,6-10 season,9,10 - Extremely satisfied,1 - Not at all satisfied,Too Few,990,Aware and have NOT used/received
31dd21d9,2,297,W,55-64,Female,21+ seasons,3,1 - Not at all satisfied,1 - Not at all satisfied,Just Right,5,Aware and have NOT used/received
25828a69,2,178,CC,65+,Male,2-5 season,8,4,9,Just right,3,Aware and have NOT used/received
248b742f,2,141,K,55-64,Female,11-15 season,7,5,8,Too Many,990,Unaware
7bc050c9,2,274,R,35-44,Male,2-5 season,5,3,7,Just right,3,Aware and have NOT used/received
9d11a454,2,155,W,65+,Male,11-20 season,10 - Extremely satisfied,6,10 - Extremely satisfied,Just right,7,Aware and have used/received
6a600499,2,236,V,25-34,Male,2-5 season,5,9,2,Too Few,990,Aware and have NOT used/received
72ace6db,2,48,G,35-44,Female,6-10 season,7,9,5,Too Many,990,Aware and have NOT used/received
184cb13f,2,181,I,55-64,Male,6-10 season,9,7,8,Just right,10 - Extremely satisfied,Aware and have NOT used/received
01ce515a,2,145,O,45-54,Male,6-10 season,1 - Not at all satisfied,1 - Not at all satisfied,5,Just right,990,Unaware
13def51e,2,244,X,55-64,Female,6-10 season,8,10 - Extremely satisfied,6,Too Many,5,Aware and have NOT used/received
8b0ebe7f,2,371,JJ,35-44,Female,6-10 season,7,3,1 - Not at all satisfied,Too Few,990,Unaware
fec83e06,2,227,Q,65+,Male,1 season,10 - Extremely satisfied,10 - Extremely satisfied,10 - Extremely satisfied,Just right,990,Unaware
62e811f5,2,458,MM,25-34,Male,21+ seasons,7,9,4,Too Many,990,Aware and have NOT used/received
d4b809a5,2,272,N,65+,Female,6-10 season,7,3,990,Just right,8,Aware and have NOT used/received
f3802d9c,2,226,Q,25-34,Male,11-15 season,8,5,990,Too Few,7,Aware and have NOT used/received
fe902650,2,531,W,55-64,Female,21+ seasons,9,1 - Not at all satisfied,10 - Extremely satisfied,Just right,5,Aware and have NOT used/received
54089574,2,50,I,65+,Male,11-20 season,7,1 - Not at all satisfied,8,Too few,990,Unaware
c8bca79f,2,538,CC,55-64,Female,11-15 season,10 - Extremely satisfied,5,2,Just Right,990,Unaware
7a8ae7fd,2,65,Q,45-54,Male,21+ seasons,8,6,2,Too Few,990,Unaware
e670b447,2,152,G,55-64,Male,2-5 season,8,7,5,Too Many,990,Aware and have NOT used/received
d5699b96,2,511,EE,55-64,Female,11-15 season,7,5,6,Too Few,990,Unaware
73963f81,2,364,B,55-64,Male,1 season,10 - Extremely satisfied,10 - Extremely satisfied,7,Just right,9,Aware and have used/received
42145519,2,113,K,65+,Male,2-5 season,10 - Extremely satisfied,8,8,Too few,9,Aware and have NOT used/received
db05e9ec,2,520,Z,55-64,Male,1 season,9,5,10 - Extremely satisfied,Just right,990,Unaware
7ae35b6c,2,166,E,65+,Male,21+ seasons,5,3,10 - Extremely satisfied,Just right,990,Unaware
8444b919,2,284,LL,65+,Female,2-5 season,10 - Extremely satisfied,8,8,Just right,990,Unaware
fe0c6b59,2,295,MM,55-64,Female,21+ seasons,7,8,9,Just right,990,Unaware
7a8d1fd6,2,244,II,45-54,Male,11-15 season,3,2,3,Too Few,7,Aware and have NOT used/received
27ef690d,2,189,L,55-64,Male,1 season,10 - Extremely satisfied,6,10 - Extremely satisfied,Just right,990,Unaware
a910605b,2,185,G,55-64,Female,6-10 season,7,10 - Extremely satisfied,6,Just Right,990,Unaware
641f0133,2,167,OO,55-64,Male,2-5 season,10 - Extremely satisfied,4,10 - Extremely satisfied,Just right,3,Aware and have NOT used/received
ddeb2a10,2,453,HH,35-44,Male,21+ seasons,8,4,7,Too many,1 - Not at all satisfied,Aware and have NOT used/received
69ce5259,2,215,AA,35-44,Male,2-5 season,3,9,4,Too Many,990,Unaware
7e8079a0,2,337,FF,45-54,Male,21+ seasons,4,4,990,Just right,990,Unaware
940bc75c,2,343,Y,45-54,Male,2-5 season,8,9,10 - Extremely satisfied,Too Few,5,Aware and have NOT used/received
2eb9c01b,2,506,S,45-54,Female,21+ seasons,9,9,10 - Extremely satisfied,Just right,990,Unaware
dba4966e,2,281,I,65+,Male,11-20 season,2,4,1 - Not at all satisfied,Too few,990,Unaware
771150ef,2,57,L,55-64,Female,2-5 season,8,990,3,Too Few,7,Aware and have NOT used/received
25bc0790,2,388,W,45-54,Male,11-15 season,3,1 - Not at all satisfied,5,Too Many,990,Aware and have NOT used/received
ea9c0659,2,546,U,45-54,Female,6-10 season,7,4,9,Just right,9,Aware and have used/received
85af0d81,2,154,E,65+,Male,21+ seasons,5,5,6,Too few,7,Aware and have NOT used/received
bb6b758c,2,290,GG,55-64,Male,21+ seasons,5,4,6,Just right,6,Aware and have NOT used/received
cb39b40a,2,357,OO,35-44,Female,11-15 season,8,5,10 - Extremely satisfied,Just Right,990,Unaware
613f9983,2,209,LL,55-64,Female,21+ seasons,5,4,3,Too few,8,Aware and have NOT used/received
a987eb34,2,127,H,25-34,Male,16-20 season,8,6,7,Too Many,990,Unaware
39ef0f16,2,153,LL,55-64,Female,1 season,4,5,5,Just Right,990,Unaware
f4e13265,2,122,X,45-54,Male,1 season,10 - Extremely satisfied,6,9,Just right,990,Unaware
a7cdde42,2,262,A,55-64,Female,2-5 season,9,10 - Extremely satisfied,7,Just Right,990,Unaware
9fe61c48,2,487,OO,45-54,Female,16-20 season,8,5,7,Too Few,7,Aware and have NOT used/received
108c523a,2,504,D,25-34,Male,6-10 season,10 - Extremely satisfied,5,2,Too Many,990,Aware and have NOT used/received
7198206a,2,312,AA,55-64,Female,2-5 season,8,2,6,Too Few,7,Aware and have NOT used/received
462b7d24,2,115,U,45-54,Male,2-5 season,7,7,7,Too few,990,Unaware
8959f372,2,359,K,55-64,Female,6-10 season,9,2,1 - Not at all satisfied,Just Right,8,Aware and have NOT used/received
57943cd1,2,397,P,55-64,Male,16-20 season,8,3,4,Too Many,5,Aware and have NOT used/received
6f6ca67c,2,510,A,65+,Male,6-10 season,8,8,10 - Extremely satisfied,Just right,990,Aware and have NOT used/received
b85169ce,2,301,EE,35-44,Male,1 season,9,1 - Not at all satisfied,8,Just right,990,Unaware
6b2be8db,2,479,CC,65+,Female,11-20 season,7,8,8,Too few,7,Aware and have NOT used/received
dce66abe,2,229,FF,65+,Male,21+ seasons,8,5,990,Just right,990,Unaware
f3c14b41,2,317,AA,55-64,Male,21+ seasons,7,7,10 - Extremely satisfied,Just right,7,Aware and have NOT used/received
606fa85a,2,492,Z,55-64,Male,2-5 season,7,3,8,Just right,990,Unaware
509b8107,2,459,M,55-64,Female,16-20 season,5,10 - Extremely satisfied,7,Just Right,990,Unaware
d269dc0a,2,109,G,55-64,Male,21+ seasons,8,7,8,Just right,990,Unaware
2ff2bee0,2,493,B,55-64,Female,2-5 season,10 - Extremely satisfied,2,9,Just Right,10 - Extremely satisfied,Aware and have NOT used/received
58192a9f,2,340,GG,65+,Male,21+ seasons,9,8,9,Just right,990,Unaware
aaf34fc1,2,425,O,45-54,Male,2-5 season,9,8,9,Just right,990,Unaware
b69abfe4,2,449,R,45-54,Female,6-10 season,6,2,6,Too Few,990,Unaware
af265356,2,338,S,65+,Female,11-15 season,5,3,1 - Not at all satisfied,Just Right,990,Unaware
8096f7b6,2,321,T,45-54,Male,2-5 season,6,8,9,Too Many,10 - Extremely satisfied,Aware and have used/received
f3c93a20,2,284,U,25-34,Male,2-5 season,10 - Extremely satisfied,2,6,Too Many,10 - Extremely satisfied,Aware and have used/received
b8a30ed6,2,260,Q,55-64,Female,2-5 season,7,7,990,Just right,990,Unaware
5397231d,2,501,W,35-44,Female,6-10 season,8,6,990,Too Few,990,Unaware
c4a1553b,2,398,E,45-54,Male,2-5 season,9,7,9,Just right,3,Aware and have NOT used/received
7.72E+56,2,25,L,55-64,Female,6-10 season,6,5,9,Too Many,990,Unaware
947e9732,2,156,CC,35-44,Male,16-20 season,5,1 - Not at all satisfied,6,Just Right,990,Unaware
b26ef3f8,2,480,GG,35-44,Male,1 season,8,4,9,Just right,990,Unaware
97331863,2,155,NN,65+,Female,21+ seasons,6,2,5,Just right,9,Aware and have used/received
be966683,2,394,O,45-54,Female,11-15 season,5,1 - Not at all satisfied,2,Just Right,990,Aware and have NOT used/received
920879f8,2,275,F,65+,Male,21+ seasons,9,8,10 - Extremely satisfied,Just right,990,Unaware
ec0df39a,2,267,EE,65+,Male,21+ seasons,2,9,2,Too Many,990,Aware and have NOT used/received
bb943b3b,2,92,K,35-44,Male,1 season,8,2,7,Just right,990,Aware and have NOT used/received
d3036bd3,2,99,Y,65+,Male,6-10 season,8,2,3,Too Many,10 - Extremely satisfied,Aware and have used/received
a7cba650,2,189,CC,35-44,Female,2-5 season,5,5,4,Just Right,990,Aware and have NOT used/received
f1aaef72,2,438,V,65+,Male,21+ seasons,8,7,6,Just right,10 - Extremely satisfied,Aware and have used/received
db0ab115,2,229,Q,25-34,Female,16-20 season,7,8,8,Too Few,990,Unaware
2a344333,2,548,S,55-64,Male,21+ seasons,5,2,7,Just right,990,Unaware
04057a2e,2,119,OO,65+,Female,2-5 season,8,3,9,Just right,2,Aware and have NOT used/received
b8314917,2,114,Z,55-64,Female,2-5 season,9,2,6,Just Right,9,Aware and have used/received
97cf85c4,2,482,T,65+,Male,21+ seasons,7,9,5,Just right,8,Aware and have NOT used/received
539436a7,2,254,K,65+,Male,21+ seasons,5,5,10 - Extremely satisfied,Just right,990,Unaware
8c2a6e86,2,162,P,35-44,Female,21+ seasons,7,2,1 - Not at all satisfied,Just Right,990,Unaware
2020d5dd,2,464,Y,35-44,Male,1 season,7,7,10 - Extremely satisfied,Just right,6,Aware and have NOT used/received
706e9e65,2,543,BB,65+,Male,11-20 season,9,6,9,Just right,990,Aware and have NOT used/received
9662d7df,2,250,B,25-34,Male,2-5 season,7,6,7,Just right,990,Unaware
d40ff034,2,311,GG,55-64,Male,6-10 season,9,4,6,Just Right,990,Unaware
c4367d65,2,26,L,55-64,Male,6-10 season,5,5,5,Just right,990,Unaware
d92567dd,2,446,NN,65+,Female,11-15 season,6,10 - Extremely satisfied,8,Just Right,990,Unaware
a58b7456,2,213,T,55-64,Male,21+ seasons,6,1 - Not at all satisfied,990,Just right,990,Unaware
a893c216,2,445,D,65+,Male,21+ seasons,3,2,5,Too many,5,Aware and have NOT used/received
19556bda,2,416,OO,65+,Male,21+ seasons,5,990,5,Too few,990,Aware and have NOT used/received
d4d5a766,2,20,F,55-64,Male,16-20 season,8,7,2,Too Few,990,Aware and have NOT used/received
17a58980,2,370,JJ,45-54,Male,1 season,7,6,7,Just right,8,Aware and have NOT used/received
dc709361,2,484,GG,35-44,Male,1 season,7,6,6,Too Many,990,Unaware
989c8fc7,2,293,V,25-34,Male,1 season,9,7,1 - Not at all satisfied,Just Right,8,Aware and have NOT used/received
91167e2a,2,332,H,65+,Male,11-15 season,4,4,8,Just Right,5,Aware and have NOT used/received
6830d8a4,2,418,S,45-54,Female,6-10 season,6,8,8,Just Right,990,Unaware
0ad2f785,2,323,DD,65+,Male,2-5 season,5,5,8,Just right,1 - Not at all satisfied,Aware and have NOT used/received
7c0e5c99,2,309,K,45-54,Male,21+ seasons,2,7,8,Just right,8,Aware and have NOT used/received
eefbb021,2,74,M,35-44,Female,2-5 season,8,4,4,Too Many,990,Unaware
2ec0a945,2,191,EE,45-54,Female,11-15 season,3,8,4,Too Many,990,Unaware
3147b858,2,331,C,65+,Female,1 season,6,3,5,Just Right,990,Unaware
45ada6f5,2,408,O,35-44,Male,1 season,7,4,10 - Extremely satisfied,Just right,990,Unaware
862119c3,2,493,Q,65+,Male,21+ seasons,10 - Extremely satisfied,8,10 - Extremely satisfied,Just right,990,Unaware
fb167d8c,2,234,U,45-54,Male,21+ seasons,4,3,5,Too many,990,Unaware
5241e24c,2,325,DD,45-54,Male,2-5 season,9,7,9,Just right,10 - Extremely satisfied,Aware and have used/received
3fc6505d,2,451,KK,45-54,Female,6-10 season,9,4,7,Too Many,990,Unaware
2b9fb134,2,425,LL,45-54,Female,2-5 season,7,7,10 - Extremely satisfied,Just right,990,Aware and have NOT used/received
244c6e38,2,133,HH,55-64,Female,21+ seasons,5,4,990,Too few,990,Unaware
asdih198,2,25,S,65+,Female,16-20 season,2,10 - Extremely satisfied,3,Just Right,990,Unaware
740c042c,2,535,B,35-44,Male,1 season,9,4,10 - Extremely satisfied,Just right,990,Unaware
e376a530,2,436,J,65+,Male,21+ seasons,7,6,8,Too few,990,Unaware
97d9e302,2,426,Z,55-64,Male,11-20 season,7,6,990,Just right,6,Aware and have NOT used/received
8bb0fbde,2,392,HH,25-34,Male,1 season,10 - Extremely satisfied,8,990,Just right,5,Aware and have NOT used/received
6c7bc3d2,2,110,P,45-54,Male,2-5 season,4,7,4,Too Many,990,Unaware
d14e9bc2,2,263,J,45-54,Male,2-5 season,10 - Extremely satisfied,8,9,Just right,990,Unaware
feaf46e8,2,458,S,55-64,Female,1 season,10 - Extremely satisfied,4,2,Too Few,990,Unaware
cac9d29c,2,224,K,45-54,Male,1 season,9,6,10 - Extremely satisfied,Just right,10 - Extremely satisfied,Aware and have used/received
9e808d43,2,64,V,55-64,Male,21+ seasons,10 - Extremely satisfied,9,5,Too Few,7,Aware and have NOT used/received
f400b320,2,61,P,45-54,Male,11-15 season,8,7,8,Too Few,990,Unaware
68818405,2,316,K,65+,Prefer not to answer,21+ seasons,10 - Extremely satisfied,990,10 - Extremely satisfied,Just right,990,Unaware
4bf56c2a,2,268,B,55-64,Female,6-10 season,10 - Extremely satisfied,9,4,Too Few,990,Unaware
db83622a,2,412,GG,35-44,Female,16-20 season,4,10 - Extremely satisfied,7,Too Many,990,Unaware
691dcec9,2,439,J,65+,Male,21+ seasons,4,4,990,Just right,990,Unaware
fd642238,2,311,G,45-54,Female,2-5 season,9,6,2,Just Right,990,Unaware
d248482f,2,262,U,45-54,Male,6-10 season,5,1 - Not at all satisfied,2,Too few,990,Unaware
a55ab618,2,265,II,25-34,Male,2-5 season,8,2,990,Too few,2,Aware and have NOT used/received
9b4ba774,2,225,I,45-54,Male,11-20 season,2,4,5,Just right,990,Aware and have used/received
f9cd1eb3,2,81,E,25-34,Female,6-10 season,10 - Extremely satisfied,8,9,Too Many,990,Unaware
70912c4f,2,342,D,65+,Female,21+ seasons,8,7,9,Just right,1 - Not at all satisfied,Aware and have NOT used/received
a4381dff,2,208,R,45-54,Male,11-15 season,9,9,2,Too Few,990,Unaware
20c7da6d,2,325,J,45-54,Male,2-5 season,7,2,8,Just right,990,Unaware
f5ae0b17,2,510,K,65+,Male,21+ seasons,10 - Extremely satisfied,5,990,Just right,990,Unaware
ecb34ac3,2,539,C,45-54,Male,2-5 season,7,4,7,Just right,990,Unaware
37edaac6,2,165,Y,55-64,Male,6-10 season,4,3,7,Just right,6,Aware and have NOT used/received
1d2be107,2,350,E,65+,Male,21+ seasons,10 - Extremely satisfied,10 - Extremely satisfied,990,Just right,8,Aware and have NOT used/received
9bb41578,2,388,AA,45-54,Female,1 season,10 - Extremely satisfied,4,3,Too Many,990,Unaware
9435e566,2,174,V,55-64,Male,2-5 season,7,3,8,Just right,990,Unaware
0a1d4c60,2,33,N,35-44,Male,11-15 season,8,1 - Not at all satisfied,9,Too Few,990,Unaware
e67d7f12,2,476,S,55-64,Male,21+ seasons,2,5,990,Just right,990,Unaware
cd2f691c,2,467,G,35-44,Male,11-20 season,10 - Extremely satisfied,7,10 - Extremely satisfied,Just right,990,Unaware
6dca06d8,2,426,K,45-54,Female,6-10 season,7,6,5,Too Many,3,Aware and have NOT used/received
0cfaa658,2,273,OO,25-34,Female,16-20 season,6,990,5,Too Many,9,Aware and have NOT used/received
45a4b22c,2,31,H,55-64,Male,1 season,4,2,2,Too Few,990,Aware and have NOT used/received
e287c9f6,2,187,L,35-44,Male,1 season,10 - Extremely satisfied,3,10 - Extremely satisfied,Just right,990,Unaware
77762337,2,475,O,45-54,Male,11-15 season,9,9,10 - Extremely satisfied,Too Few,990,Unaware
de795b2f,2,237,AA,35-44,Female,6-10 season,7,1 - Not at all satisfied,2,Too Few,990,Unaware
89a2bb0f,2,477,D,35-44,Female,6-10 season,6,8,8,Too Many,990,Aware and have NOT used/received
5cb6c8a4,2,202,LL,45-54,Male,6-10 season,8,990,10 - Extremely satisfied,Just right,990,Aware and have NOT used/received
47d4660e,2,299,FF,55-64,Male,2-5 season,8,6,8,Too few,990,Unaware
1f570518,2,265,DD,45-54,Male,6-10 season,9,6,990,Too few,990,Unaware
e2a5cb12,2,344,II,45-54,Female,6-10 season,8,9,3,Too Few,10 - Extremely satisfied,Aware and have NOT used/received
7f3899de,2,170,H,45-54,Male,21+ seasons,3,7,7,Just right,990,Unaware
c47f8a60,2,452,DD,55-64,Female,6-10 season,6,4,990,Too Few,990,Unaware
4eaa635c,2,429,II,35-44,Male,1 season,9,6,9,Just right,990,Unaware
3623e790,2,82,N,45-54,Male,6-10 season,5,5,10 - Extremely satisfied,Just right,6,Aware and have NOT used/received
c203bb27,2,341,L,45-54,Female,1 season,10 - Extremely satisfied,9,990,Just Right,990,Unaware
b79151e9,2,374,X,55-64,Male,21+ seasons,10 - Extremely satisfied,7,10 - Extremely satisfied,Just right,990,Unaware
f0dec73e,2,40,L,55-64,Male,21+ seasons,7,7,990,Just right,9,Aware and have used/received
14fa9cd0,2,366,C,55-64,Male,11-20 season,7,2,5,Just right,990,Unaware
a99e5d13,2,324,L,65+,Male,21+ seasons,5,4,5,Just right,7,Aware and have used/received
8525e3a4,2,257,GG,35-44,Female,11-15 season,6,4,1 - Not at all satisfied,Too Few,990,Unaware
52e7f710,2,115,S,45-54,Male,11-20 season,2,990,10 - Extremely satisfied,Just right,990,Unaware
48525b31,2,350,CC,45-54,Male,6-10 season,5,9,10 - Extremely satisfied,Too Few,8,Aware and have NOT used/received
c44335c4,2,402,M,45-54,Male,1 season,10 - Extremely satisfied,7,10 - Extremely satisfied,Just right,990,Unaware
c737708a,2,343,D,35-44,Male,1 season,6,1 - Not at all satisfied,10 - Extremely satisfied,Too few,6,Aware and have NOT used/received
10f00355,2,321,N,35-44,Male,11-20 season,1 - Not at all satisfied,1 - Not at all satisfied,1 - Not at all satisfied,Too few,9,Aware and have used/received
j9zdf82jg,2,123,A,65+,Male,16-20 season,1 - Not at all satisfied,8,990,Too Many,9,Aware and have used/received
f3847a71,2,181,C,65+,Male,21+ seasons,8,5,8,Just right,990,Unaware
660bc8e8,2,139,JJ,35-44,Male,2-5 season,9,7,8,Just right,990,Unaware
ea0fd270,2,376,Y,65+,Female,11-15 season,7,7,10 - Extremely satisfied,Too Few,990,Unaware
3307e2bd,2,38,N,45-54,Female,11-15 season,7,10 - Extremely satisfied,10 - Extremely satisfied,Too Few,6,Aware and have NOT used/received
bb46c5e5,2,122,EE,35-44,Male,2-5 season,7,3,5,Too few,990,Unaware
ab606884,2,335,CC,25-34,Male,16-20 season,10 - Extremely satisfied,6,4,Too Many,990,Unaware
32915c33,2,387,N,65+,Male,6-10 season,2,7,3,Too Many,990,Unaware
becdebf2,2,427,NN,55-64,Male,21+ seasons,8,7,8,Just right,990,Unaware
324a2df8,2,121,G,35-44,Male,1 season,10 - Extremely satisfied,6,7,Just right,7,Aware and have NOT used/received
671a1046,2,149,M,55-64,Male,2-5 season,8,5,8,Just right,990,Unaware
f0569556,2,209,CC,45-54,Female,6-10 season,4,3,5,Too few,990,Unaware
5fb9242e,2,416,C,65+,Male,21+ seasons,9,7,8,Just right,8,Aware and have NOT used/received
2606a5d2,2,335,II,65+,Male,21+ seasons,8,990,8,Just right,7,Aware and have NOT used/received
31e4fe06,2,138,A,45-54,Female,21+ seasons,5,6,6,Just right,990,Aware and have NOT used/received
c229fe6f,2,185,FF,55-64,Female,6-10 season,8,5,5,Just right,990,Unaware
c409704d,2,225,NN,45-54,Male,2-5 season,8,6,10 - Extremely satisfied,Just right,990,Aware and have NOT used/received
e4647a06,2,400,C,45-54,Female,2-5 season,10 - Extremely satisfied,10 - Extremely satisfied,9,Just Right,990,Aware and have NOT used/received
f78a0e01,2,278,LL,55-64,Male,2-5 season,9,7,8,Just right,3,Aware and have NOT used/received
5be4b5e7,2,340,DD,65+,Male,6-10 season,4,9,9,Too Many,990,Unaware
b643fb59,2,337,Q,45-54,Male,2-5 season,8,6,9,Just right,10 - Extremely satisfied,Aware and have NOT used/received
a3018e5f,2,400,D,65+,Female,11-20 season,8,7,10 - Extremely satisfied,Just right,990,Unaware
cf9d95d9,2,381,Z,45-54,Female,2-5 season,9,5,3,Too Few,7,Aware and have NOT used/received
d3ef10fb,2,250,II,45-54,Male,2-5 season,7,6,5,Just right,990,Unaware
15de441b,2,215,L,65+,Female,21+ seasons,6,4,5,Too few,990,Unaware
444ec404,2,31,L,55-64,Female,16-20 season,8,6,3,Too Few,990,Unaware
ce5ac579,2,118,JJ,55-64,Male,11-15 season,9,1 - Not at all satisfied,3,Too Many,8,Aware and have used/received
abdc55db,2,376,DD,45-54,Male,2-5 season,9,4,9,Just right,990,Unaware
d4abc7fc,2,167,H,45-54,Male,21+ seasons,4,9,990,Just Right,8,Aware and have NOT used/received
48a9bf84,2,228,KK,45-54,Male,2-5 season,7,7,10 - Extremely satisfied,Just right,990,Unaware
f857e91a,2,224,Y,55-64,Male,21+ seasons,10 - Extremely satisfied,7,10 - Extremely satisfied,Just right,10 - Extremely satisfied,Aware and have used/received
14188387,2,244,FF,45-54,Male,21+ seasons,6,6,6,Too few,990,Unaware
a8be4bf1,2,455,MM,55-64,Male,2-5 season,9,8,990,Just right,990,Unaware
aec7745c,2,236,U,65+,Male,21+ seasons,6,2,8,Just right,990,Unaware
1c1553e3,2,493,J,45-54,Female,2-5 season,10 - Extremely satisfied,7,10 - Extremely satisfied,Just right,8,Aware and have NOT used/received
0980shda,2,46,D,65+,Female,16-20 season,2,7,3,Too Many,8,Aware and have used/received
