,uuid,Wave,Section,Row,Age,Gender,Tenure,Ovr_Sat,Team_Sat,Comm_Sat,Comm_Freq,Benefit_Aware
1476,9662d7df,2,250,B,25-34,Male,2-5 season,7,6,7,Just Right,Unaware
1477,d40ff034,2,311,GG,55-64,Male,6-10 season,9,4,6,Just Right,Unaware
1478,c4367d65,2,26,L,55-64,Male,6-10 season,5,5,5,Just Right,Unaware
1479,d92567dd,2,446,NN,65+,Female,11-15 season,6,10,8,Just Right,Unaware
1480,a58b7456,2,213,T,55-64,Male,21+ seasons,6,1,7,Just Right,Unaware
1481,a893c216,2,445,D,65+,Male,21+ seasons,3,2,5,Too Many,Aware and have NOT used/received
1482,19556bda,2,416,OO,65+,Male,21+ seasons,5,5,5,Too Few,Aware and have NOT used/received
1483,d4d5a766,2,20,F,55-64,Male,16-20 season,8,7,2,Too Few,Aware and have NOT used/received
1484,17a58980,2,370,JJ,45-54,Male,1 season,7,6,7,Just Right,Aware and have NOT used/received
1485,dc709361,2,484,GG,35-44,Male,1 season,7,6,6,Too Many,Unaware
1486,989c8fc7,2,293,V,25-34,Male,1 season,9,7,1,Just Right,Aware and have NOT used/received
1487,91167e2a,2,332,H,65+,Male,11-15 season,4,4,8,Just Right,Aware and have NOT used/received
1488,6830d8a4,2,418,S,45-54,Female,6-10 season,6,8,8,Just Right,Unaware
1489,0ad2f785,2,323,DD,65+,Male,2-5 season,5,5,8,Just Right,Aware and have NOT used/received
1490,7c0e5c99,2,309,K,45-54,Male,21+ seasons,2,7,8,Just Right,Aware and have NOT used/received
1491,eefbb021,2,74,M,35-44,Female,2-5 season,8,4,4,Too Many,Unaware
1492,2ec0a945,2,191,EE,45-54,Female,11-15 season,3,8,4,Too Many,Unaware
1493,3147b858,2,331,C,65+,Female,1 season,6,3,5,Just Right,Unaware
1494,45ada6f5,2,408,O,35-44,Male,1 season,7,4,10,Just Right,Unaware
1495,862119c3,2,493,Q,65+,Male,21+ seasons,10,8,10,Just Right,Unaware
1496,fb167d8c,2,234,U,45-54,Male,21+ seasons,4,3,5,Too Many,Unaware
1497,5241e24c,2,325,DD,45-54,Male,2-5 season,9,7,9,Just Right,Aware and have used/received
1498,3fc6505d,2,451,KK,45-54,Female,6-10 season,9,4,7,Too Many,Unaware
1499,2b9fb134,2,425,LL,45-54,Female,2-5 season,7,7,10,Just Right,Aware and have NOT used/received
1500,244c6e38,2,133,HH,55-64,Female,21+ seasons,5,4,7,Too Few,Unaware
1501,asdih198,2,25,S,65+,Female,16-20 season,2,10,3,Just Right,Unaware
1502,740c042c,2,535,B,35-44,Male,1 season,9,4,10,Just Right,Unaware
1503,e376a530,2,436,J,65+,Male,21+ seasons,7,6,8,Too Few,Unaware
1504,97d9e302,2,426,Z,55-64,Male,11-20 season,7,6,7,Just Right,Aware and have NOT used/received
1505,8bb0fbde,2,392,HH,25-34,Male,1 season,10,8,7,Just Right,Aware and have NOT used/received
1506,6c7bc3d2,2,110,P,45-54,Male,2-5 season,4,7,4,Too Many,Unaware
1507,d14e9bc2,2,263,J,45-54,Male,2-5 season,10,8,9,Just Right,Unaware
1508,feaf46e8,2,458,S,55-64,Female,1 season,10,4,2,Too Few,Unaware
1509,cac9d29c,2,224,K,45-54,Male,1 season,9,6,10,Just Right,Aware and have used/received
1510,9e808d43,2,64,V,55-64,Male,21+ seasons,10,9,5,Too Few,Aware and have NOT used/received
1511,f400b320,2,61,P,45-54,Male,11-15 season,8,7,8,Too Few,Unaware
1512,68818405,2,316,K,65+,Prefer not to answer,21+ seasons,10,5,10,Just Right,Unaware
1513,4bf56c2a,2,268,B,55-64,Female,6-10 season,10,9,4,Too Few,Unaware
1514,db83622a,2,412,GG,35-44,Female,16-20 season,4,10,7,Too Many,Unaware
1515,691dcec9,2,439,J,65+,Male,21+ seasons,4,4,7,Just Right,Unaware
1516,fd642238,2,311,G,45-54,Female,2-5 season,9,6,2,Just Right,Unaware
1517,d248482f,2,262,U,45-54,Male,6-10 season,5,1,2,Too Few,Unaware
1518,a55ab618,2,265,II,25-34,Male,2-5 season,8,2,7,Too Few,Aware and have NOT used/received
1519,9b4ba774,2,225,I,45-54,Male,11-20 season,2,4,5,Just Right,Aware and have used/received
1520,f9cd1eb3,2,81,E,25-34,Female,6-10 season,10,8,9,Too Many,Unaware
1521,70912c4f,2,342,D,65+,Female,21+ seasons,8,7,9,Just Right,Aware and have NOT used/received
1522,a4381dff,2,208,R,45-54,Male,11-15 season,9,9,2,Too Few,Unaware
1523,20c7da6d,2,325,J,45-54,Male,2-5 season,7,2,8,Just Right,Unaware
1524,f5ae0b17,2,510,K,65+,Male,21+ seasons,10,5,7,Just Right,Unaware
1525,ecb34ac3,2,539,C,45-54,Male,2-5 season,7,4,7,Just Right,Unaware
1526,37edaac6,2,165,Y,55-64,Male,6-10 season,4,3,7,Just Right,Aware and have NOT used/received
1527,1d2be107,2,350,E,65+,Male,21+ seasons,10,10,7,Just Right,Aware and have NOT used/received
1528,9bb41578,2,388,AA,45-54,Female,1 season,10,4,3,Too Many,Unaware
1529,9435e566,2,174,V,55-64,Male,2-5 season,7,3,8,Just Right,Unaware
1530,0a1d4c60,2,33,N,35-44,Male,11-15 season,8,1,9,Too Few,Unaware
1531,e67d7f12,2,476,S,55-64,Male,21+ seasons,2,5,7,Just Right,Unaware
1532,cd2f691c,2,467,G,35-44,Male,11-20 season,10,7,10,Just Right,Unaware
1533,6dca06d8,2,426,K,45-54,Female,6-10 season,7,6,5,Too Many,Aware and have NOT used/received
1534,0cfaa658,2,273,OO,25-34,Female,16-20 season,6,5,5,Too Many,Aware and have NOT used/received
1535,45a4b22c,2,31,H,55-64,Male,1 season,4,2,2,Too Few,Aware and have NOT used/received
1536,e287c9f6,2,187,L,35-44,Male,1 season,10,3,10,Just Right,Unaware
1537,77762337,2,475,O,45-54,Male,11-15 season,9,9,10,Too Few,Unaware
1538,de795b2f,2,237,AA,35-44,Female,6-10 season,7,1,2,Too Few,Unaware
1539,89a2bb0f,2,477,D,35-44,Female,6-10 season,6,8,8,Too Many,Aware and have NOT used/received
1540,5cb6c8a4,2,202,LL,45-54,Male,6-10 season,8,5,10,Just Right,Aware and have NOT used/received
1541,47d4660e,2,299,FF,55-64,Male,2-5 season,8,6,8,Too Few,Unaware
1542,1f570518,2,265,DD,45-54,Male,6-10 season,9,6,7,Too Few,Unaware
1543,e2a5cb12,2,344,II,45-54,Female,6-10 season,8,9,3,Too Few,Aware and have NOT used/received
1544,7f3899de,2,170,H,45-54,Male,21+ seasons,3,7,7,Just Right,Unaware
1545,c47f8a60,2,452,DD,55-64,Female,6-10 season,6,4,7,Too Few,Unaware
1546,4eaa635c,2,429,II,35-44,Male,1 season,9,6,9,Just Right,Unaware
1547,3623e790,2,82,N,45-54,Male,6-10 season,5,5,10,Just Right,Aware and have NOT used/received
1548,c203bb27,2,341,L,45-54,Female,1 season,10,9,7,Just Right,Unaware
1549,b79151e9,2,374,X,55-64,Male,21+ seasons,10,7,10,Just Right,Unaware
1550,f0dec73e,2,40,L,55-64,Male,21+ seasons,7,7,7,Just Right,Aware and have used/received
1551,14fa9cd0,2,366,C,55-64,Male,11-20 season,7,2,5,Just Right,Unaware
1552,a99e5d13,2,324,L,65+,Male,21+ seasons,5,4,5,Just Right,Aware and have used/received
1553,8525e3a4,2,257,GG,35-44,Female,11-15 season,6,4,1,Too Few,Unaware
1554,52e7f710,2,115,S,45-54,Male,11-20 season,2,5,10,Just Right,Unaware
1555,48525b31,2,350,CC,45-54,Male,6-10 season,5,9,10,Too Few,Aware and have NOT used/received
1556,c44335c4,2,402,M,45-54,Male,1 season,10,7,10,Just Right,Unaware
1557,c737708a,2,343,D,35-44,Male,1 season,6,1,10,Too Few,Aware and have NOT used/received
1558,10f00355,2,321,N,35-44,Male,11-20 season,1,1,1,Too Few,Aware and have used/received
1559,j9zdf82jg,2,123,A,65+,Male,16-20 season,1,8,7,Too Many,Aware and have used/received
1560,f3847a71,2,181,C,65+,Male,21+ seasons,8,5,8,Just Right,Unaware
1561,660bc8e8,2,139,JJ,35-44,Male,2-5 season,9,7,8,Just Right,Unaware
1562,ea0fd270,2,376,Y,65+,Female,11-15 season,7,7,10,Too Few,Unaware
1563,3307e2bd,2,38,N,45-54,Female,11-15 season,7,10,10,Too Few,Aware and have NOT used/received
1564,bb46c5e5,2,122,EE,35-44,Male,2-5 season,7,3,5,Too Few,Unaware
1565,ab606884,2,335,CC,25-34,Male,16-20 season,10,6,4,Too Many,Unaware
1566,32915c33,2,387,N,65+,Male,6-10 season,2,7,3,Too Many,Unaware
1567,becdebf2,2,427,NN,55-64,Male,21+ seasons,8,7,8,Just Right,Unaware
1568,324a2df8,2,121,G,35-44,Male,1 season,10,6,7,Just Right,Aware and have NOT used/received
1569,671a1046,2,149,M,55-64,Male,2-5 season,8,5,8,Just Right,Unaware
1570,f0569556,2,209,CC,45-54,Female,6-10 season,4,3,5,Too Few,Unaware
1571,5fb9242e,2,416,C,65+,Male,21+ seasons,9,7,8,Just Right,Aware and have NOT used/received
1572,2606a5d2,2,335,II,65+,Male,21+ seasons,8,5,8,Just Right,Aware and have NOT used/received
1573,31e4fe06,2,138,A,45-54,Female,21+ seasons,5,6,6,Just Right,Aware and have NOT used/received
1574,c229fe6f,2,185,FF,55-64,Female,6-10 season,8,5,5,Just Right,Unaware
1575,c409704d,2,225,NN,45-54,Male,2-5 season,8,6,10,Just Right,Aware and have NOT used/received
1576,e4647a06,2,400,C,45-54,Female,2-5 season,10,10,9,Just Right,Aware and have NOT used/received
1577,f78a0e01,2,278,LL,55-64,Male,2-5 season,9,7,8,Just Right,Aware and have NOT used/received
1578,5be4b5e7,2,340,DD,65+,Male,6-10 season,4,9,9,Too Many,Unaware
1579,b643fb59,2,337,Q,45-54,Male,2-5 season,8,6,9,Just Right,Aware and have NOT used/received
1580,a3018e5f,2,400,D,65+,Female,11-20 season,8,7,10,Just Right,Unaware
1581,cf9d95d9,2,381,Z,45-54,Female,2-5 season,9,5,3,Too Few,Aware and have NOT used/received
1582,d3ef10fb,2,250,II,45-54,Male,2-5 season,7,6,5,Just Right,Unaware
1583,15de441b,2,215,L,65+,Female,21+ seasons,6,4,5,Too Few,Unaware
1584,444ec404,2,31,L,55-64,Female,16-20 season,8,6,3,Too Few,Unaware
1585,ce5ac579,2,118,JJ,55-64,Male,11-15 season,9,1,3,Too Many,Aware and have used/received
1586,abdc55db,2,376,DD,45-54,Male,2-5 season,9,4,9,Just Right,Unaware
1587,d4abc7fc,2,167,H,45-54,Male,21+ seasons,4,9,7,Just Right,Aware and have NOT used/received
1588,48a9bf84,2,228,KK,45-54,Male,2-5 season,7,7,10,Just Right,Unaware
1589,f857e91a,2,224,Y,55-64,Male,21+ seasons,10,7,10,Just Right,Aware and have used/received
1590,14188387,2,244,FF,45-54,Male,21+ seasons,6,6,6,Too Few,Unaware
1591,a8be4bf1,2,455,MM,55-64,Male,2-5 season,9,8,7,Just Right,Unaware
1592,aec7745c,2,236,U,65+,Male,21+ seasons,6,2,8,Just Right,Unaware
1593,1c1553e3,2,493,J,45-54,Female,2-5 season,10,7,10,Just Right,Aware and have NOT used/received
1594,0980shda,2,46,D,65+,Female,16-20 season,2,7,3,Too Many,Aware and have used/received
1595,1667a6a7,2,397,K,45-54,Male,21+ seasons,2,4,2,Just Right,Unaware
1596,7549f3d5,2,335,J,45-54,Male,1 season,8,6,6,Just Right,Aware and have NOT used/received
1597,f9fef7dd,2,351,E,35-44,Female,11-15 season,5,3,4,Just Right,Aware and have NOT used/received
1598,b766cceb,2,490,AA,45-54,Female,16-20 season,8,7,3,Just Right,Unaware
1599,591121b1,2,306,W,55-64,Female,2-5 season,7,9,3,Too Few,Aware and have NOT used/received
1600,9292a71a,2,91,F,45-54,Female,16-20 season,8,4,9,Too Many,Unaware
